ID;Year_Birth;Age;AgeGroup;Education;Marital_Status;Income;IncomeGroup;Kidhome;Teenhome;Dt_Customer;Recency;DtGroup;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;DealPurchasesGroup;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;RecencyProp;AcceptedCmp2;ComplainNoYes;Complain;Z_CostContact;Z_Revenue;Response;WebVisitGroup;AcceptedCmp1Group;AcceptedCmp2Group;AcceptedCmp3Group;AcceptedCmp4Group;AcceptedCmp5Group
8442;1985;29;25-34 y.o.;Master;Married;19510.0;Lower Class;2;0;04/09/2013;63;Unknown;9;0;7;3;4;7;Yes;2;1;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7386;1976;38;35-44 y.o.;Graduation;Divorced;30992.0;Middle Class;1;0;22/04/2013;83;Unknown;17;0;14;7;3;2;Yes;1;1;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7215;1983;31;25-34 y.o.;Graduation;Single;101970.0;Upper Class;0;0;12/03/2013;69;Unknown;722;27;102;44;72;168;No;0;6;8;13;2;0;1;1;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;Yes;Yes
1491;1965;49;45-54 y.o.;2n Cycle;Together;71488.0;Middle Class;0;0;18/02/2013;87;Unknown;162;33;124;40;28;172;Yes;2;3;4;7;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
11071;1984;30;25-34 y.o.;Graduation;Single;79607.0;Upper Class;0;0;21/04/2013;37;Unknown;450;133;951;173;0;216;Yes;1;3;6;6;1;0;0;0;0;2 months;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
3381;1953;61;55-64 y.o.;Master;Married;54348.0;Middle Class;1;1;08/06/2014;51;Unknown;70;0;16;0;0;4;Yes;2;2;0;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
11051;1956;58;55-64 y.o.;PhD;Together;77376.0;Upper Class;1;1;10/05/2014;72;Unknown;492;19;110;16;12;12;Yes;4;6;3;10;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8026;1952;62;55-64 y.o.;Graduation;Married;62998.0;Middle Class;0;1;30/09/2013;10;Unknown;120;58;73;65;89;58;Yes;5;5;4;5;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
433;1958;56;55-64 y.o.;Master;Alone;61331.0;Middle Class;1;1;10/03/2013;42;Unknown;534;5;47;0;5;41;Yes;5;11;1;6;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9597;1969;45;45-54 y.o.;Graduation;Married;73448.0;Upper Class;0;0;10/02/2014;10;Unknown;236;106;189;23;41;130;Yes;1;7;2;9;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5290;1964;50;45-54 y.o.;PhD;Married;41551.0;Middle Class;1;1;14/08/2013;51;Unknown;220;0;33;3;0;23;Yes;5;5;1;5;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1685;1967;47;45-54 y.o.;PhD;Together;62981.0;Middle Class;0;0;17/03/2013;21;Unknown;796;14;590;38;44;0;Yes;1;4;5;13;3;0;1;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;Yes;No
9579;1959;55;55-64 y.o.;PhD;Married;33762.0;Middle Class;2;1;07/07/2013;61;Unknown;53;1;34;2;0;16;Yes;3;2;2;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7660;1973;41;35-44 y.o.;PhD;Alone;35860.0;Middle Class;1;1;19/05/2014;37;Unknown;15;0;8;4;2;20;Yes;2;1;1;2;5;1;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
1461;1965;49;45-54 y.o.;PhD;Divorced;36921.0;Middle Class;1;1;28/07/2013;74;Unknown;17;1;12;3;1;4;Yes;2;2;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
821;1992;22;18-24 y.o.;Master;Single;92859.0;Upper Class;0;0;19/10/2012;46;Unknown;962;61;921;52;61;20;Yes;1;5;4;12;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
11084;1976;38;35-44 y.o.;Master;Together;65104.0;Middle Class;0;1;14/11/2013;4;Unknown;738;0;232;13;20;50;Yes;2;3;5;7;7;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
8690;1962;52;45-54 y.o.;Graduation;Married;86111.0;Upper Class;0;0;19/04/2013;73;Unknown;399;28;756;36;40;126;Yes;1;5;7;10;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2937;1974;40;35-44 y.o.;PhD;Single;68352.0;Middle Class;0;1;28/08/2013;47;Unknown;614;16;132;43;33;33;Yes;3;8;5;9;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9701;1988;26;25-34 y.o.;Graduation;Together;41883.0;Middle Class;1;0;19/03/2013;13;Unknown;32;34;41;73;16;116;Yes;3;4;2;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9949;1976;38;35-44 y.o.;Graduation;Married;59809.0;Middle Class;0;2;18/10/2012;36;Unknown;598;16;141;32;41;49;Yes;3;3;3;6;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10837;1975;39;35-44 y.o.;Graduation;Married;23957.0;Lower Class;1;0;28/10/2012;47;Unknown;2;1;18;20;11;16;Yes;1;2;0;3;6;0;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
3120;1981;33;25-34 y.o.;Graduation;Together;38547.0;Middle Class;1;0;28/08/2013;49;Unknown;6;1;10;0;1;4;Yes;1;1;0;2;8;0;0;0;0;2 months;0;Yes;1;3;11;0;High Freq Visit;No;No;No;No;No
5885;1973;41;35-44 y.o.;2n Cycle;Married;35688.0;Middle Class;2;1;22/08/2012;94;Unknown;73;3;90;12;1;32;Yes;7;4;1;4;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4050;1966;48;45-54 y.o.;Master;Married;49605.0;Middle Class;0;0;21/06/2014;65;Unknown;42;16;29;12;20;8;Yes;1;2;1;4;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3830;1953;61;55-64 y.o.;Master;Married;59354.0;Middle Class;0;2;24/04/2014;59;Unknown;295;21;78;39;13;13;Yes;1;4;4;7;3;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
7987;1969;45;45-54 y.o.;Graduation;Married;65747.0;Middle Class;0;1;07/03/2014;96;Unknown;346;17;48;23;13;13;Yes;4;8;1;6;6;0;1;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
7798;1972;42;35-44 y.o.;2n Cycle;Together;46344.0;Middle Class;0;1;14/12/2012;28;Unknown;233;20;57;8;20;91;Yes;4;7;1;5;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
92;1988;26;25-34 y.o.;Graduation;Alone;34176.0;Middle Class;1;0;12/05/2014;12;Unknown;5;7;24;19;14;20;Yes;4;3;0;4;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7055;1952;62;55-64 y.o.;PhD;Together;61010.0;Middle Class;0;1;09/10/2012;57;Unknown;888;0;57;0;0;76;Yes;2;8;5;11;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10240;1949;65;65+ y.o.;Graduation;Together;69372.0;Middle Class;0;0;19/02/2013;10;Unknown;997;26;269;34;13;42;Yes;1;10;4;6;4;0;1;1;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;Yes;Yes
3025;1958;56;55-64 y.o.;Graduation;Single;49967.0;Middle Class;0;1;08/07/2013;4;Unknown;212;6;69;4;12;3;Yes;3;6;1;5;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9283;1978;36;35-44 y.o.;Graduation;Single;60199.0;Middle Class;1;2;12/09/2013;49;Unknown;8;1;7;2;0;0;Yes;1;0;0;3;4;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9970;1977;37;35-44 y.o.;Graduation;Together;55375.0;Middle Class;0;1;17/10/2013;3;Unknown;42;11;57;10;28;14;Yes;1;1;1;6;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2730;1955;59;55-64 y.o.;Graduation;Single;80317.0;Upper Class;0;0;20/08/2013;64;Unknown;536;11;387;149;91;57;Yes;1;3;4;10;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2795;1958;56;55-64 y.o.;Master;Single;30523.0;Middle Class;2;1;01/07/2013;0;Unknown;5;0;3;0;0;5;Yes;1;1;0;2;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9260;1945;69;65+ y.o.;PhD;Married;70356.0;Middle Class;0;0;05/11/2012;20;Unknown;1349;16;249;43;16;33;Yes;2;10;6;9;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8182;1984;30;25-34 y.o.;Graduation;Married;23228.0;Lower Class;1;0;05/01/2014;91;Unknown;53;3;49;7;4;5;Yes;4;3;0;4;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10095;1975;39;35-44 y.o.;PhD;Divorced;74165.0;Upper Class;0;0;01/05/2013;9;Unknown;1001;12;240;16;12;12;Yes;1;5;4;10;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8475;1973;41;35-44 y.o.;PhD;Married;157243.0;Upper Class;0;1;01/03/2014;98;Unknown;20;2;1582;1;2;1;Yes;15;0;22;0;0;0;0;0;0;3 months+;0;No;0;3;11;0;Never Visit;No;No;No;No;No
4370;1966;48;45-54 y.o.;Graduation;Together;43482.0;Middle Class;2;1;13/11/2013;83;Unknown;18;1;32;6;3;28;Yes;3;2;0;4;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10573;1953;61;55-64 y.o.;Graduation;Divorced;62551.0;Middle Class;0;0;18/11/2013;27;Unknown;125;16;98;134;21;27;Yes;1;6;7;4;3;1;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
3712;1959;55;55-64 y.o.;Graduation;Divorced;52332.0;Middle Class;0;0;28/08/2013;63;Unknown;212;5;33;7;0;2;Yes;1;3;2;6;4;0;1;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;Yes;No
6637;1988;26;25-34 y.o.;Graduation;Single;66951.0;Middle Class;0;0;02/11/2013;46;Unknown;277;162;305;173;76;124;Yes;1;3;4;7;1;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3152;1957;57;55-64 y.o.;Graduation;Together;26091.0;Middle Class;1;1;25/02/2014;84;Unknown;15;10;19;8;17;20;Yes;3;2;1;3;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5610;1965;49;45-54 y.o.;Graduation;Together;33456.0;Middle Class;1;1;21/04/2014;58;Unknown;7;3;10;8;1;7;Yes;2;1;0;3;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6460;1982;32;25-34 y.o.;Graduation;Married;28718.0;Middle Class;1;0;13/07/2013;78;Unknown;12;4;6;11;8;16;Yes;2;2;0;3;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1349;1970;44;35-44 y.o.;Graduation;Married;50447.0;Middle Class;2;0;21/04/2014;4;Unknown;85;7;24;2;3;27;Yes;1;3;1;3;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1880;1959;55;55-64 y.o.;PhD;Together;53537.0;Middle Class;1;1;30/01/2014;17;Unknown;81;0;6;0;0;6;Yes;2;2;1;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
641;1967;47;45-54 y.o.;Graduation;Single;52074.0;Middle Class;0;1;04/04/2014;77;Unknown;59;0;12;0;0;48;Yes;1;2;2;2;4;1;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
8717;1975;39;35-44 y.o.;PhD;Married;80427.0;Upper Class;0;1;12/09/2012;56;Unknown;1149;71;449;69;71;26;Yes;1;11;8;8;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10314;1948;66;65+ y.o.;PhD;Married;83837.0;Upper Class;0;0;16/12/2012;79;Unknown;847;66;119;86;89;111;Yes;1;9;10;5;4;0;1;0;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;Yes;No
10854;1970;44;35-44 y.o.;PhD;Married;38853.0;Middle Class;1;1;23/05/2014;90;Unknown;29;0;14;0;0;2;Yes;2;2;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10492;1959;55;55-64 y.o.;Graduation;Together;38285.0;Middle Class;2;1;24/06/2014;96;Unknown;2;0;5;2;0;1;Yes;1;0;0;3;2;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6935;1951;63;55-64 y.o.;2n Cycle;Married;78497.0;Upper Class;0;0;01/12/2013;44;Unknown;207;26;447;75;0;223;Yes;1;5;7;12;2;0;0;0;1;2 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
7698;1976;38;35-44 y.o.;PhD;Married;51650.0;Middle Class;0;1;11/05/2014;81;Unknown;152;3;22;2;5;7;Yes;1;4;1;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3559;1988;26;25-34 y.o.;2n Cycle;Married;16248.0;Lower Class;1;0;10/05/2014;77;Unknown;12;11;10;3;12;9;Yes;3;2;1;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10562;1946;68;65+ y.o.;Master;Married;66835.0;Middle Class;0;0;28/09/2013;21;Unknown;620;26;195;34;17;141;Yes;1;6;4;13;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
10796;1984;30;25-34 y.o.;Master;Married;30477.0;Middle Class;1;0;22/01/2014;16;Unknown;47;1;6;0;0;12;Yes;1;1;1;3;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2563;1961;53;45-54 y.o.;Basic;Married;28249.0;Middle Class;0;0;15/06/2014;80;Unknown;1;9;7;2;14;10;Yes;1;2;0;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3518;1983;31;25-34 y.o.;Graduation;Married;25271.0;Middle Class;1;0;05/12/2012;45;Unknown;10;1;18;10;4;7;Yes;1;1;1;2;9;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5823;1970;44;35-44 y.o.;PhD;Single;32303.0;Middle Class;0;1;08/03/2014;63;Unknown;35;0;2;0;0;2;Yes;2;1;0;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3934;1966;48;45-54 y.o.;Graduation;Married;61286.0;Middle Class;0;1;02/08/2013;34;Unknown;356;0;107;19;9;117;Yes;2;7;1;8;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6982;1976;38;35-44 y.o.;Graduation;Married;74068.0;Upper Class;0;0;19/03/2013;14;Unknown;783;30;537;140;76;15;Yes;1;4;10;9;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6431;1964;50;45-54 y.o.;PhD;Married;45759.0;Middle Class;1;1;23/02/2013;13;Unknown;42;1;18;3;0;4;Yes;2;2;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9733;1978;36;35-44 y.o.;Basic;Together;24882.0;Middle Class;1;0;09/09/2012;52;Unknown;1;4;10;29;0;36;Yes;1;1;1;2;6;1;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
5602;1989;25;25-34 y.o.;PhD;Together;66973.0;Middle Class;0;0;17/05/2013;98;Unknown;466;22;432;147;113;102;Yes;1;8;7;12;3;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
7829;1900;114;65+ y.o.;2n Cycle;Divorced;36640.0;Middle Class;1;0;26/09/2013;99;Unknown;15;6;8;7;4;25;Yes;1;2;1;2;5;0;0;0;0;3 months+;0;Yes;1;3;11;0;High Freq Visit;No;No;No;No;No
1324;1988;26;25-34 y.o.;Graduation;Married;38872.0;Middle Class;1;0;30/05/2013;93;Unknown;23;3;21;3;19;22;Yes;2;3;0;3;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
326;1973;41;35-44 y.o.;Graduation;Married;51148.0;Middle Class;1;1;18/02/2013;38;Unknown;235;6;45;8;9;12;Yes;4;5;1;6;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7224;1977;37;35-44 y.o.;Graduation;Married;31353.0;Middle Class;1;1;29/12/2013;24;Unknown;10;0;10;3;1;7;Yes;2;1;1;2;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6999;1980;34;25-34 y.o.;Master;Married;69661.0;Middle Class;0;0;13/05/2014;80;Unknown;656;16;106;32;16;8;Yes;1;7;3;12;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9938;1954;60;55-64 y.o.;Graduation;Married;80067.0;Upper Class;0;0;19/09/2013;82;Unknown;519;17;813;27;173;51;Yes;1;4;6;6;2;0;0;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
6422;1954;60;55-64 y.o.;Graduation;Married;86718.0;Upper Class;0;0;17/01/2013;20;Unknown;344;189;482;50;33;172;Yes;1;5;6;5;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3182;1973;41;35-44 y.o.;PhD;Single;46854.0;Middle Class;1;1;31/03/2014;81;Unknown;96;1;79;7;1;79;Yes;6;5;1;3;8;1;0;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
7300;1952;62;55-64 y.o.;Graduation;Divorced;69142.0;Middle Class;0;1;29/06/2014;50;Unknown;448;4;34;6;4;39;Yes;3;8;1;7;5;0;1;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
10424;1968;46;45-54 y.o.;Graduation;Single;75922.0;Upper Class;0;0;09/12/2013;60;Unknown;265;138;553;224;23;92;Yes;1;4;4;9;1;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8727;1978;36;35-44 y.o.;Graduation;Divorced;63693.0;Middle Class;0;1;14/10/2013;63;Unknown;587;43;337;42;87;54;Yes;3;11;6;9;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2798;1977;37;35-44 y.o.;PhD;Together;102160.0;Upper Class;0;0;02/11/2012;54;Unknown;763;29;138;76;176;58;No;0;7;9;10;4;0;1;1;1;2 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;Yes;Yes
1030;1965;49;45-54 y.o.;PhD;Single;40637.0;Middle Class;1;1;17/07/2013;72;Unknown;22;0;13;0;0;3;Yes;2;1;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
624;1984;30;25-34 y.o.;Master;Single;18890.0;Lower Class;0;0;10/11/2012;5;Unknown;6;4;1;7;2;15;Yes;1;0;1;2;6;1;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
5176;1988;26;25-34 y.o.;Graduation;Together;29604.0;Middle Class;1;0;08/12/2013;88;Unknown;7;6;13;7;6;14;Yes;1;1;0;3;9;1;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
5552;1963;51;45-54 y.o.;Master;Divorced;48721.0;Middle Class;1;1;13/05/2013;50;Unknown;81;18;113;47;13;21;Yes;6;4;2;5;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
868;1966;48;45-54 y.o.;Graduation;Married;44794.0;Middle Class;0;1;08/06/2014;99;Unknown;54;0;7;0;0;4;Yes;1;2;0;3;6;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
380;1954;60;55-64 y.o.;Graduation;Divorced;64497.0;Middle Class;0;1;10/09/2012;17;Unknown;1170;48;320;42;32;192;Yes;5;11;4;9;8;1;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
2677;1956;58;55-64 y.o.;Graduation;Together;46097.0;Middle Class;0;1;31/03/2013;11;Unknown;72;24;68;65;4;8;Yes;5;3;1;6;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6521;1954;60;55-64 y.o.;Graduation;Together;77972.0;Upper Class;0;0;18/03/2014;18;Unknown;613;22;319;33;102;12;Yes;1;4;6;9;1;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6927;1968;46;45-54 y.o.;PhD;Married;44377.0;Middle Class;1;1;05/10/2012;70;Unknown;224;0;30;0;0;10;Yes;8;5;1;5;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2877;1974;40;35-44 y.o.;Master;Together;46014.0;Middle Class;1;1;21/01/2013;21;Unknown;410;0;59;19;9;44;Yes;10;7;1;8;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
0;1985;29;25-34 y.o.;Graduation;Married;70951.0;Middle Class;0;0;04/05/2013;66;Unknown;239;10;554;254;87;54;Yes;1;3;4;9;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1584;1977;37;35-44 y.o.;Graduation;Married;41443.0;Middle Class;1;0;01/04/2014;79;Unknown;171;7;171;25;19;89;Yes;6;8;1;5;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7264;1978;36;35-44 y.o.;2n Cycle;Single;52195.0;Middle Class;2;1;12/05/2014;2;Unknown;12;0;4;0;0;1;Yes;1;1;0;2;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6274;1948;66;65+ y.o.;Master;Married;83790.0;Upper Class;0;0;15/11/2013;81;Unknown;1076;16;417;42;48;16;Yes;1;8;10;6;3;0;1;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;Yes;Yes
1377;1954;60;55-64 y.o.;Master;Widow;44551.0;Middle Class;0;1;31/08/2013;24;Unknown;182;4;33;0;0;66;Yes;2;4;1;5;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
454;1980;34;25-34 y.o.;Graduation;Together;69508.0;Middle Class;1;0;14/11/2012;48;Unknown;824;32;162;42;32;43;Yes;2;11;4;11;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1755;1988;26;25-34 y.o.;2n Cycle;Together;45204.0;Middle Class;1;0;11/04/2014;93;Unknown;30;11;25;29;1;18;Yes;1;1;1;4;3;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2075;1969;45;45-54 y.o.;Graduation;Married;72460.0;Middle Class;0;0;14/11/2013;56;Unknown;377;10;540;80;30;10;Yes;1;3;5;7;1;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
4785;1970;44;35-44 y.o.;PhD;Together;77622.0;Upper Class;0;2;14/04/2014;3;Unknown;520;7;154;19;0;14;Yes;2;6;3;11;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9076;1980;34;25-34 y.o.;PhD;Married;30732.0;Middle Class;1;0;05/01/2013;44;Unknown;155;1;25;0;1;3;Yes;4;4;1;4;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7079;1962;52;45-54 y.o.;Graduation;Divorced;63887.0;Middle Class;0;1;08/09/2012;38;Unknown;897;23;207;15;11;92;Yes;5;9;6;12;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4653;1978;36;35-44 y.o.;Graduation;Together;42011.0;Middle Class;1;0;26/03/2013;46;Unknown;131;0;16;2;1;39;Yes;4;3;1;4;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7375;1976;38;35-44 y.o.;Graduation;Together;51369.0;Middle Class;0;1;25/10/2012;84;Unknown;297;7;79;0;11;182;Yes;2;8;2;4;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
709;1952;62;55-64 y.o.;Graduation;Divorced;51537.0;Middle Class;0;1;09/12/2012;27;Unknown;787;20;204;0;0;92;Yes;3;2;2;11;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
460;1972;42;35-44 y.o.;PhD;Married;79930.0;Upper Class;0;0;08/08/2012;72;Unknown;792;86;740;67;51;17;Yes;1;3;5;8;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3726;1986;28;25-34 y.o.;PhD;Together;34320.0;Middle Class;1;0;16/02/2014;66;Unknown;4;1;9;3;0;0;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6798;1966;48;45-54 y.o.;Graduation;Single;37070.0;Middle Class;1;1;20/03/2013;30;Unknown;231;7;137;4;15;39;Yes;9;5;1;8;7;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
5341;1962;52;45-54 y.o.;2n Cycle;Divorced;81975.0;Upper Class;0;1;05/01/2013;2;Unknown;983;76;184;180;138;27;Yes;1;6;3;4;7;0;0;1;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;Yes
1606;1971;43;35-44 y.o.;Graduation;Together;38590.0;Middle Class;1;0;15/05/2013;65;Unknown;3;1;8;4;3;3;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9617;1951;63;55-64 y.o.;Graduation;Single;15033.0;Lower Class;0;0;16/04/2014;37;Unknown;0;4;5;6;0;4;Yes;1;1;0;3;3;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3233;1965;49;45-54 y.o.;PhD;Married;62745.0;Middle Class;0;1;23/03/2013;89;Unknown;562;21;464;28;10;32;Yes;3;7;8;11;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
89;1975;39;35-44 y.o.;2n Cycle;Married;22212.0;Lower Class;1;0;09/12/2013;49;Unknown;5;9;20;6;8;21;Yes;2;2;0;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
